playlist_name,playlist_id,pos,artist_name,track_name,album_name,duration_ms,track_uri,popularity,energy,danceability,liveness,valence,track_genre,track_id,release_date,explicit
Country Roads,12019,22,John Denver,"Take Me Home, Country Roads","The John Denver Collection, Vol. 1: Take Me Home Country Roads",197813,spotify:track:2xYlyywNgefLCRDG8hlxZq,73,0.395,0.462,0.121,0.625,country,2xYlyywNgefLCRDG8hlxZq,,
????,12020,16,Niall Horan,This Town,Flicker,232852,spotify:track:3UwT4FadEGWyMdaSwYcUBY,80,0.401,0.677,0.116,0.195,dance,3UwT4FadEGWyMdaSwYcUBY,,
????,12020,45,Alvaro Soler,El Mismo Sol,Eterno Agosto,188093,spotify:track:2mjqNvy3WT62V1mVZjK1nQ,1,0.829,0.733,0.0831,0.975,latin,2mjqNvy3WT62V1mVZjK1nQ,,
????,12020,76,OneRepublic,Let's Hurt Tonight,Oh My My,194520,spotify:track:1oc4kHthIpfa2jQnIL33GE,63,0.713,0.359,0.324,0.272,piano,1oc4kHthIpfa2jQnIL33GE,,
????,12020,77,Melanie Martinez,Soap,Cry Baby,209426,spotify:track:03f7xZmt2wHCIDJBFPK8G4,0,0.689,0.594,0.129,0.209,electro,03f7xZmt2wHCIDJBFPK8G4,,
????,12020,82,The Chainsmokers,Paris,Memories...Do Not Open,221506,spotify:track:72jbDTw1piOOj770jWNeaG,74,0.658,0.653,0.0939,0.219,dance,72jbDTw1piOOj770jWNeaG,2017-04-07,False
????,12020,83,Ed Sheeran,Shape of You,÷,233712,spotify:track:7qiZfU4dY1lWllzX7mPBI3,86,0.652,0.825,0.0931,0.931,pop,7qiZfU4dY1lWllzX7mPBI3,2017-03-03,False
????,12020,87,EDEN,XO,i think you think too much of me,159512,spotify:track:0ZAiqymvbQUZAh9y6ZT3Rm,67,0.39,0.611,0.118,0.617,indie-pop,0ZAiqymvbQUZAh9y6ZT3Rm,2016-08-19,False
????,12020,97,EDEN,sex,i think you think too much of me,218808,spotify:track:26ZX2JrAb8AFbr8FFfAsO7,66,0.521,0.413,0.323,0.532,indie-pop,26ZX2JrAb8AFbr8FFfAsO7,,
????,12020,110,Saint Motel,My Type,My Type,206393,spotify:track:7rqyZM53JpYj86avtfmyeg,70,0.896,0.595,0.0748,0.567,alt-rock,7rqyZM53JpYj86avtfmyeg,,
????,12020,145,Halsey,Now Or Never,hopeless fountain kingdom,214801,spotify:track:7i2DJ88J7jQ8K7zqFX2fW8,67,0.585,0.67,0.131,0.447,indie-pop,7i2DJ88J7jQ8K7zqFX2fW8,,
????,12020,146,The Chainsmokers,The One,Memories...Do Not Open,177573,spotify:track:0wfbD5rAksdXUzRvMfM3x5,59,0.303,0.76,0.294,0.15,edm,0wfbD5rAksdXUzRvMfM3x5,,
????,12020,148,Perfume Genius,Slip Away,No Shape,165329,spotify:track:3Gda1sTo2ZjbztjjsnAsP3,53,0.509,0.603,0.0627,0.572,psych-rock,3Gda1sTo2ZjbztjjsnAsP3,,
????,12020,157,The Chainsmokers,Paris,Memories...Do Not Open,221506,spotify:track:72jbDTw1piOOj770jWNeaG,74,0.658,0.653,0.0939,0.219,dance,72jbDTw1piOOj770jWNeaG,2017-04-07,False
????,12020,182,Novo Amor,Weather,"Woodgate, NY",232026,spotify:track:7N0osVtma3QzvMOfVbdSL8,62,0.242,0.527,0.114,0.112,ambient,7N0osVtma3QzvMOfVbdSL8,,
????,12020,187,Cage The Elephant,Cigarette Daydreams,Melophobia,208760,spotify:track:2tznHmp70DxMyr2XhWLOW0,79,0.676,0.636,0.0831,0.273,blues,2tznHmp70DxMyr2XhWLOW0,,
????,12020,189,Cold War Kids,Love Is Mystical,LA DIVINE,214360,spotify:track:6oXUzxFOfdXbD8ivAfAraN,60,0.863,0.567,0.207,0.722,blues,6oXUzxFOfdXbD8ivAfAraN,,
????,12020,190,Michael Kiwanuka,Cold Little Heart - Radio Edit,Cold Little Heart,210299,spotify:track:2HL7EWAjEm5Bhpr1iWHA4C,70,0.58,0.629,0.436,0.655,british,2HL7EWAjEm5Bhpr1iWHA4C,,
Classy,12021,1,Dean Martin,Sway (Quien Sera),"Dean Martin: The Capitol Recordings, Vol. 5 (1954)",165133,spotify:track:3QyPsavxL681NX7SPVGd5T,59,0.239,0.601,0.0748,0.569,jazz,3QyPsavxL681NX7SPVGd5T,,
oct,12022,2,Dua Lipa,New Rules,Dua Lipa,208826,spotify:track:2ekn2ttSfGqwhhate0LSR0,81,0.7,0.762,0.153,0.608,dance,2ekn2ttSfGqwhhate0LSR0,,
oct,12022,55,Travis Scott,goosebumps,Birds In The Trap Sing McKnight,243836,spotify:track:6gBFPUFcJLzWGx4lenP6h2,84,0.728,0.841,0.149,0.43,hip-hop,6gBFPUFcJLzWGx4lenP6h2,,
trap,12023,56,50 Cent,In Da Club,Get Rich Or Die Tryin',193466,spotify:track:7iL6o9tox1zgHpKUfh9vuC,83,0.713,0.899,0.0708,0.777,hip-hop,7iL6o9tox1zgHpKUfh9vuC,2003-02-06,True
Feel Good Music,12024,2,The Jackson 5,I Want You Back,Diana Ross Presents The Jackson 5,176333,spotify:track:3b0EOvScbZUc0qJx0E1L2z,77,0.538,0.469,0.37,0.886,soul,3b0EOvScbZUc0qJx0E1L2z,,
Feel Good Music,12024,5,The Temptations,My Girl,The Temptations Sing Smokey,165000,spotify:track:6RrXd9Hph4hYR4bf3dbM6H,79,0.418,0.572,0.0961,0.694,funk,6RrXd9Hph4hYR4bf3dbM6H,,
Feel Good Music,12024,10,The Jackson 5,ABC,ABC,174866,spotify:track:6cb0HzFQPN4BGADOmSzPCw,0,0.869,0.53,0.233,0.935,soul,6cb0HzFQPN4BGADOmSzPCw,,
Feel Good Music,12024,11,Stevie Wonder,Superstition - Single Version,Song Review: A Greatest Hits Collection,239120,spotify:track:5lXcSvHRVjQJ3LB2rLKQog,0,0.745,0.637,0.0372,0.859,funk,5lXcSvHRVjQJ3LB2rLKQog,,
Feel Good Music,12024,13,Bee Gees,Stayin' Alive,Greatest,285373,spotify:track:6pyzBTIjcO2AMkKE6x2Otb,77,0.535,0.707,0.0884,0.641,disco,6pyzBTIjcO2AMkKE6x2Otb,,
Feel Good Music,12024,14,Neil Diamond,Sweet Caroline,Sweet Caroline,203573,spotify:track:3zByVQLvdXUaDTubfWkpCk,78,0.127,0.529,0.237,0.578,folk,3zByVQLvdXUaDTubfWkpCk,,
Feel Good Music,12024,16,The Beatles,Twist And Shout - Remastered 2009,Please Please Me,155226,spotify:track:4Z1fbYp0HuxLBje4MOZcSD,75,0.849,0.482,0.0414,0.937,british,4Z1fbYp0HuxLBje4MOZcSD,,
Feel Good Music,12024,17,Stealers Wheel,Stuck In The Middle With You,Stealers Wheel,208946,spotify:track:3Vby4nGmtbDo7HDJamOWkT,0,0.759,0.768,0.0531,0.96,folk,3Vby4nGmtbDo7HDJamOWkT,1972-01-01,False
Feel Good Music,12024,21,Gloria Gaynor,I Will Survive,Universal Masters Collection,197573,spotify:track:6b8IKVufOkAawvQVguQxmo,0,0.775,0.77,0.297,0.8,disco,6b8IKVufOkAawvQVguQxmo,,
Feel Good Music,12024,23,Rick James,Super Freak,Street Songs,205466,spotify:track:2dCmGcEOQrMQhMMS8Vj7Ca,3,0.796,0.857,0.0503,0.944,disco,2dCmGcEOQrMQhMMS8Vj7Ca,1981-04-07,False
Feel Good Music,12024,24,Kool & The Gang,Get Down On It - Single Version,The Very Best Of Kool & The Gang,212906,spotify:track:1OsCKwNZxph96EkNusILRy,1,0.627,0.879,0.056,0.968,disco,1OsCKwNZxph96EkNusILRy,,
Feel Good Music,12024,26,The Beatles,Hey Jude - Remastered 2015,1,425653,spotify:track:3H7sv3Krffn15BufUuXzf3,74,0.607,0.386,0.088,0.532,british,3H7sv3Krffn15BufUuXzf3,,
Feel Good Music,12024,27,Kool & The Gang,Celebration,Celebrate!,298866,spotify:track:5wiu4PUC6CLNNbC48vqGOb,1,0.782,0.857,0.0495,0.899,disco,5wiu4PUC6CLNNbC48vqGOb,,
Feel Good Music,12024,28,Ray Charles,Hit the Road Jack,Georgia On My Mind,118266,spotify:track:49fzPkBb3aOUWYRKaTWVhm,70,0.571,0.598,0.513,0.962,blues,49fzPkBb3aOUWYRKaTWVhm,,
ALEX,12025,9,Saint Motel,My Type,My Type,206393,spotify:track:7rqyZM53JpYj86avtfmyeg,70,0.896,0.595,0.0748,0.567,alt-rock,7rqyZM53JpYj86avtfmyeg,,
ALEX,12025,32,Sum 41,In Too Deep,"All Killer, No Filler",207093,spotify:track:68pN2UQYhwQgPy7VrCFKuV,76,0.844,0.568,0.0607,0.766,punk,68pN2UQYhwQgPy7VrCFKuV,,
ALEX,12025,37,George Ezra,Budapest,Wanted On Voyage,200720,spotify:track:7GJClzimvMSghjcrKxuf1M,79,0.455,0.717,0.11,0.389,folk,7GJClzimvMSghjcrKxuf1M,,
ALEX,12025,44,Good Charlotte,The Anthem,Good Charlotte/The Young And The Hopeless,175093,spotify:track:3SqOC9IRDYGSq9cH6K2GQI,74,0.939,0.494,0.139,0.893,metal,3SqOC9IRDYGSq9cH6K2GQI,,
ALEX,12025,46,Bowling For Soup,1985,A Hangover You Don't Deserve,193000,spotify:track:5oQcOu1omDykbIPSdSQQNJ,71,0.887,0.606,0.337,0.903,punk-rock,5oQcOu1omDykbIPSdSQQNJ,2004,False
ALEX,12025,47,The All-American Rejects,Gives You Hell,When The World Comes Down,213106,spotify:track:6ihL9TjfRjadfEePzXXyVF,0,0.675,0.725,0.0537,0.595,punk-rock,6ihL9TjfRjadfEePzXXyVF,,
ALEX,12025,52,Elle King,Ex's & Oh's,Love Stuff,202173,spotify:track:2vW5tqS1EFel9yYOQ7WZmE,73,0.921,0.612,0.0576,0.446,blues,2vW5tqS1EFel9yYOQ7WZmE,,
ALEX,12025,62,Jai Wolf,Indian Summer,Indian Summer,248480,spotify:track:1mia2jUSO5ea1Pe7xmsLV0,58,0.825,0.435,0.0845,0.0425,edm,1mia2jUSO5ea1Pe7xmsLV0,2016-02-26,False
ALEX,12025,75,Adele,Hello,25,295493,spotify:track:4sPmO7WMQUAf45kwMOtONw,74,0.43,0.578,0.0854,0.288,british,4sPmO7WMQUAf45kwMOtONw,,
ALEX,12025,78,Ellie Goulding,Something In The Way You Move,Delirium,227423,spotify:track:6Wytqpe4mfmyeT8s1xbczG,0,0.804,0.66,0.129,0.359,dance,6Wytqpe4mfmyeT8s1xbczG,,
ALEX,12025,79,Zara Larsson,Lush Life,So Good,201122,spotify:track:1rIKgCH4H52lrvDcz50hS8,78,0.712,0.694,0.211,0.799,dance,1rIKgCH4H52lrvDcz50hS8,2017-03-17,False
ALEX,12025,80,Twenty One Pilots,Stressed Out,Blurryface,202333,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,85,0.637,0.734,0.0602,0.648,rock,3CRDbSIZ4r5MsZ0YwxuEkn,2015-05-15,False
ALEX,12025,83,The Neighbourhood,Cry Baby,Wiped Out!,235160,spotify:track:0EfsDEYaSjGYd66Pr881nq,74,0.656,0.581,0.101,0.338,alt-rock,0EfsDEYaSjGYd66Pr881nq,,
ALEX,12025,84,The Neighbourhood,Afraid,I Love You.,251186,spotify:track:7brQHA2CgQpcMBiOlfiXYb,77,0.701,0.464,0.335,0.356,alt-rock,7brQHA2CgQpcMBiOlfiXYb,2013-04-22,True
ALEX,12025,87,Sara Bareilles,Love Song,Little Voice,258826,spotify:track:4E6cwWJWZw2zWf7VFbH7wf,73,0.786,0.583,0.188,0.573,acoustic,4E6cwWJWZw2zWf7VFbH7wf,2007-07-03,False
ALEX,12025,88,Corinne Bailey Rae,Put Your Records On,Corinne Bailey Rae,213538,spotify:track:2dEJE18eoskLm4bjSW6kmY,0,0.506,0.736,0.134,0.563,british,2dEJE18eoskLm4bjSW6kmY,,
ALEX,12025,100,The Killers,Somebody Told Me,Hot Fuss,197160,spotify:track:7HGTkn2aX7MNdKs7nV2xBt,0,0.981,0.508,0.0555,0.746,alt-rock,7HGTkn2aX7MNdKs7nV2xBt,,
ALEX,12025,101,The Killers,Mr. Brightside,Hot Fuss,222586,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,2,0.931,0.344,0.0903,0.251,alt-rock,7oK9VyNzrYvRFo7nQEYkWN,,
ALEX,12025,102,The Killers,Human,Day & Age,245360,spotify:track:5mhUPDWQH3s544WCsa0r9w,75,0.8,0.557,0.0906,0.582,alt-rock,5mhUPDWQH3s544WCsa0r9w,,
ALEX,12025,110,Miike Snow,Genghis Khan,iii,212146,spotify:track:6MDijuuArPJv1vbp7K1x3f,62,0.847,0.688,0.598,0.453,swedish,6MDijuuArPJv1vbp7K1x3f,2016-03-04,False
ALEX,12025,118,M83,Midnight City,"Hurry Up, We're Dreaming",241440,spotify:track:1eyzqe2QqGZUmfcPZtrIyt,76,0.729,0.507,0.0658,0.272,french,1eyzqe2QqGZUmfcPZtrIyt,,
ALEX,12025,120,CHVRCHES,The Mother We Share,The Bones Of What You Believe,190160,spotify:track:3PvzvltQZLIKk9YgoMP3Yq,51,0.722,0.462,0.127,0.327,synth-pop,3PvzvltQZLIKk9YgoMP3Yq,,
ALEX,12025,122,Lord Huron,Ends of the Earth,Lonesome Dreams,284146,spotify:track:7BjrIfovz8y9dTtazrh1iY,69,0.584,0.555,0.254,0.41,folk,7BjrIfovz8y9dTtazrh1iY,,
ALEX,12025,123,MGMT,Kids,Oracular Spectacular/Congratulations,302840,spotify:track:5QldjuXcxplhjjUqLrzl6H,78,0.931,0.451,0.361,0.172,alt-rock,5QldjuXcxplhjjUqLrzl6H,,
ALEX,12025,126,Cold War Kids,First,Hold My Home,200360,spotify:track:3omXshBamrREltcf24gYDC,67,0.692,0.468,0.523,0.561,blues,3omXshBamrREltcf24gYDC,2014-10-31,False
ALEX,12025,131,ZAYN,PILLOWTALK,Mind Of Mine (Deluxe Edition),202746,spotify:track:0PDUDa38GO8lMxLCRc4lL1,78,0.7,0.584,0.0939,0.438,dance,0PDUDa38GO8lMxLCRc4lL1,2016-03-25,True
ALEX,12025,150,Jaymes Young,I'll Be Good,Feel Something,247346,spotify:track:4JuJZzGcswQszYiKJSnC6i,0,0.277,0.393,0.0966,0.123,rock,4JuJZzGcswQszYiKJSnC6i,2017-06-23,False
ALEX,12025,153,Hollow Coves,The Woods,Wanderlust,241546,spotify:track:08bo51XXjxoJRv3O9tuUaj,61,0.41,0.802,0.0941,0.224,folk,08bo51XXjxoJRv3O9tuUaj,,
ALEX,12025,164,Glass Animals,Gooey,ZABA,289306,spotify:track:5b9iBVhfYxDF4JJcHrNIx5,71,0.369,0.487,0.0925,0.106,indie-pop,5b9iBVhfYxDF4JJcHrNIx5,,
ALEX,12025,166,M.I.A.,Paper Planes,Kala,203760,spotify:track:1kusepF3AacIEtUTYrw4GV,77,0.848,0.447,0.65,0.485,indie-pop,1kusepF3AacIEtUTYrw4GV,,
ALEX,12025,186,The Lumineers,Ophelia,Cleopatra,160106,spotify:track:6ZYS6QQxTLsQ6IFXdVx1r4,79,0.573,0.664,0.0857,0.566,folk,6ZYS6QQxTLsQ6IFXdVx1r4,,
ALEX,12025,189,The Strumbellas,Spirits,Hope,203653,spotify:track:2H6dHxAxGq5oQ9EiinNpXT,63,0.657,0.556,0.113,0.79,folk,2H6dHxAxGq5oQ9EiinNpXT,,
ALEX,12025,190,St. Lucia,Dancing On Glass,Matter,246333,spotify:track:0aersVHlGGXcHeRvHtuaSt,55,0.945,0.564,0.359,0.399,synth-pop,0aersVHlGGXcHeRvHtuaSt,,
ALEX,12025,191,Cage The Elephant,Cigarette Daydreams,Melophobia,208760,spotify:track:2tznHmp70DxMyr2XhWLOW0,79,0.676,0.636,0.0831,0.273,blues,2tznHmp70DxMyr2XhWLOW0,,
ALEX,12025,192,Andrew McMahon in the Wilderness,Cecilia And The Satellite,Andrew McMahon In The Wilderness,223879,spotify:track:2Kgjd9G808FhUDRhS2gidG,61,0.844,0.381,0.318,0.239,piano,2Kgjd9G808FhUDRhS2gidG,,
ALEX,12025,193,The 1975,The Sound,"I like it when you sleep, for you are so beautiful yet so unaware of it",248880,spotify:track:316r1KLN0bcmpr7TZcMCXT,63,0.936,0.648,0.482,0.566,alt-rock,316r1KLN0bcmpr7TZcMCXT,,
ALEX,12025,197,Grouplove,Tongue Tied,Never Trust A Happy Song,218013,spotify:track:0GO8y8jQk1PkHzS31d699N,79,0.936,0.56,0.161,0.371,alt-rock,0GO8y8jQk1PkHzS31d699N,2011-09-02,False
ALEX,12025,204,COIN,Talk Too Much,How Will You Know If You Never Try,187133,spotify:track:4djIFfof5TpbSGRZUpsTXq,72,0.888,0.598,0.347,0.482,indie-pop,4djIFfof5TpbSGRZUpsTXq,2017-04-21,False
Reggae ,12028,50,J Boog,Let's Do It Again,J Boog - EP,192893,spotify:track:6LfJVV4oNiz7KeDrZUf8ty,64,0.696,0.631,0.0784,0.927,j-pop,6LfJVV4oNiz7KeDrZUf8ty,,
feels,12029,2,Hozier,Work Song,Hozier,229715,spotify:track:3UfCFlGruX0DRPCpD1V3pU,63,0.388,0.432,0.112,0.256,singer-songwriter,3UfCFlGruX0DRPCpD1V3pU,,
feels,12029,5,The Weeknd,Die For You,Starboy,260253,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,88,0.525,0.582,0.134,0.51,pop,2LBqCSwhJGcFQeTHMVGwy3,,
morning,12030,2,Bruno Mars,That's What I Like,24K Magic,206693,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,83,0.56,0.853,0.0944,0.86,dance,0KKkJNfGyhkQ5aFogxQAPU,,
morning,12030,4,The Strokes,Last Nite,Is This It,193506,spotify:track:7kzKAuUzOITUauHAhoMoxA,74,0.91,0.624,0.0789,0.767,alt-rock,7kzKAuUzOITUauHAhoMoxA,2001-07-30,False
morning,12030,9,Gorillaz,Clint Eastwood,Gorillaz,340920,spotify:track:7yMiX7n9SBvadzox8T5jzT,3,0.694,0.663,0.0698,0.525,alternative,7yMiX7n9SBvadzox8T5jzT,,
morning,12030,10,The Cure,Friday I'm In Love,Wish,215160,spotify:track:4QlzkaRHtU8gAdwqjWmO8n,1,0.946,0.552,0.368,0.458,punk-rock,4QlzkaRHtU8gAdwqjWmO8n,1992-04-20,False
morning,12030,12,Saint Motel,My Type,My Type,206393,spotify:track:7rqyZM53JpYj86avtfmyeg,70,0.896,0.595,0.0748,0.567,alt-rock,7rqyZM53JpYj86avtfmyeg,,
morning,12030,13,Arctic Monkeys,I Wanna Be Yours,AM,183956,spotify:track:7a8GawTVgHZvBLQOh46he7,92,0.417,0.464,0.0974,0.479,garage,7a8GawTVgHZvBLQOh46he7,,
morning,12030,17,The Chainsmokers,Paris,Memories...Do Not Open,221506,spotify:track:72jbDTw1piOOj770jWNeaG,74,0.658,0.653,0.0939,0.219,dance,72jbDTw1piOOj770jWNeaG,2017-04-07,False
morning,12030,22,Calvin Harris,Summer,Motion,222533,spotify:track:6YUTL4dYpB9xZO5qExPf05,82,0.856,0.596,0.141,0.743,electro,6YUTL4dYpB9xZO5qExPf05,2014-10-31,False
morning,12030,24,The Raconteurs,"Steady, As She Goes",Broken Boy Soldiers,215293,spotify:track:2i37Y95xkPhHtoYBywVBUm,70,0.578,0.525,0.108,0.537,blues,2i37Y95xkPhHtoYBywVBUm,,
morning,12030,25,Peter Bjorn and John,Young Folks,Writer's Block,276693,spotify:track:4dyx5SzxPPaD8xQIid5Wjj,76,0.812,0.699,0.105,0.662,alt-rock,4dyx5SzxPPaD8xQIid5Wjj,2006-01-01,False
morning,12030,29,Kendrick Lamar,HUMBLE.,DAMN.,177000,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,84,0.621,0.908,0.0958,0.421,hip-hop,7KXjTSCq5nL1LoYtL7XAwS,2017-04-14,True
morning,12030,45,Nina Simone,Lilac Wine,Wild Is The Wind,253800,spotify:track:2qhievF6KHSxylW7XBt1pz,0,0.143,0.393,0.0962,0.21,soul,2qhievF6KHSxylW7XBt1pz,,
morning,12030,48,Mungo Jerry,In the Summertime,In the Summertime,211880,spotify:track:3RNyGLgSvmVRZ7xKUp8Wgd,27,0.449,0.754,0.162,0.973,blues,3RNyGLgSvmVRZ7xKUp8Wgd,,
ACL 2013,12031,5,The Cure,Friday I'm In Love,Wish,215160,spotify:track:4QlzkaRHtU8gAdwqjWmO8n,1,0.946,0.552,0.368,0.458,punk-rock,4QlzkaRHtU8gAdwqjWmO8n,1992-04-20,False
ACL 2013,12031,6,The Cure,Just Like Heaven,"Kiss Me, Kiss Me, Kiss Me",212013,spotify:track:4NnWuGQujzWUEg0uZokO5M,72,0.94,0.437,0.222,0.48,punk-rock,4NnWuGQujzWUEg0uZokO5M,,
ACL 2013,12031,41,Eric Church,Drink In My Hand,Chief,191306,spotify:track:1cktZnxiONH0hR6Q3DKy8h,0,0.913,0.626,0.293,0.946,country,1cktZnxiONH0hR6Q3DKy8h,2011-01-01,False
ACL 2013,12031,45,Arctic Monkeys,Fluorescent Adolescent,Favourite Worst Nightmare,173493,spotify:track:7e8utCy2JlSB8dRHKi49xM,79,0.828,0.654,0.122,0.79,garage,7e8utCy2JlSB8dRHKi49xM,,
ACL 2013,12031,46,Arctic Monkeys,I Bet You Look Good On The Dancefloor,"Whatever People Say I Am, That's What I'm Not",173680,spotify:track:3DQVgcqaP3iSMbaKsd57l5,75,0.948,0.535,0.376,0.778,garage,3DQVgcqaP3iSMbaKsd57l5,,
ACL 2013,12031,47,Arctic Monkeys,Mardy Bum,"Whatever People Say I Am, That's What I'm Not",175440,spotify:track:2fyIS6GXMgUcSv4oejx63f,74,0.599,0.634,0.197,0.312,garage,2fyIS6GXMgUcSv4oejx63f,,
ACL 2013,12031,48,Arctic Monkeys,When The Sun Goes Down,"Whatever People Say I Am, That's What I'm Not",202133,spotify:track:2zzLRQ78kKfPTx8FJQCdC2,76,0.875,0.348,0.117,0.407,garage,2zzLRQ78kKfPTx8FJQCdC2,,
ACL 2013,12031,56,Franz Ferdinand,Take Me Out,Franz Ferdinand,237026,spotify:track:6ooluO7DiEhI1zmK94nRCM,79,0.663,0.277,0.136,0.527,alt-rock,6ooluO7DiEhI1zmK94nRCM,,
ACL 2013,12031,87,Grouplove,Tongue Tied,Never Trust A Happy Song,218013,spotify:track:0GO8y8jQk1PkHzS31d699N,79,0.936,0.56,0.161,0.371,alt-rock,0GO8y8jQk1PkHzS31d699N,2011-09-02,False
Hits,12032,64,Alicia Keys,If I Ain't Got You,The Diary Of Alicia Keys,228706,spotify:track:3XVBdLihbNbxUwZosxcGuJ,80,0.444,0.609,0.104,0.166,soul,3XVBdLihbNbxUwZosxcGuJ,2003-12-02,False
Hits,12032,91,Lady Gaga,Poker Face,The Fame,237200,spotify:track:1QV6tiMFM6fSOKOGLMHYYg,3,0.818,0.851,0.0945,0.808,dance,1QV6tiMFM6fSOKOGLMHYYg,,
Hits,12032,100,Lady Gaga,Judas,Born This Way,249066,spotify:track:7F25roCtYi55JouckaayPC,10,0.937,0.661,0.355,0.535,dance,7F25roCtYi55JouckaayPC,,
Hits,12032,102,Lady Gaga,Bloody Mary,Born This Way,244760,spotify:track:53jnnqFSRGMDB9ADrNriCA,11,0.638,0.584,0.101,0.456,dance,53jnnqFSRGMDB9ADrNriCA,,
Hits,12032,106,Lady Gaga,Bad Romance,The Fame Monster,294573,spotify:track:5P5cGNzqh6A353N3ShDK6Y,0,0.921,0.695,0.0842,0.714,dance,5P5cGNzqh6A353N3ShDK6Y,,
Hits,12032,109,Lady Gaga,Dance In The Dark,The Fame Monster,288960,spotify:track:6pvdo2tv6KAcbOeEofiWBP,0,0.751,0.639,0.163,0.14,dance,6pvdo2tv6KAcbOeEofiWBP,,
Hits,12032,110,Lady Gaga,Teeth,The Fame Monster,220693,spotify:track:2gxHiPW79a1zO5sWOtza3g,3,0.833,0.713,0.0868,0.552,dance,2gxHiPW79a1zO5sWOtza3g,,
Hits,12032,113,Lady Gaga,Paparazzi,The Fame,208306,spotify:track:02XnQdf7sipaKBBHixz3Zp,4,0.734,0.761,0.086,0.375,dance,02XnQdf7sipaKBBHixz3Zp,,
Hits,12032,118,Lady Gaga,Dance In The Dark,The Fame Monster,288960,spotify:track:6pvdo2tv6KAcbOeEofiWBP,0,0.751,0.639,0.163,0.14,dance,6pvdo2tv6KAcbOeEofiWBP,,
Hits,12032,125,Britney Spears,Gimme More,Blackout,251240,spotify:track:6ic8OlLUNEATToEFU3xmaH,79,0.844,0.788,0.0723,0.382,dance,6ic8OlLUNEATToEFU3xmaH,2007-10-25,True
Hits,12032,177,Cyndi Lauper,Girls Just Want to Have Fun,She's So Unusual,238266,spotify:track:4y1LsJpmMti1PfRQV9AWWe,79,0.799,0.71,0.349,0.725,disco,4y1LsJpmMti1PfRQV9AWWe,1983-10-14,False
Hits,12032,185,Tina Turner,Proud Mary,What's Love Got To Do With It,327400,spotify:track:6gJdDnF2TzfA1WPMXuCa3x,67,0.499,0.397,0.111,0.367,disco,6gJdDnF2TzfA1WPMXuCa3x,,
Hits,12032,187,Tina Turner,What's Love Got to Do with It,Simply The Best,226880,spotify:track:6FcQD1qOpqV8NdhY45sKyI,0,0.482,0.855,0.151,0.795,disco,6FcQD1qOpqV8NdhY45sKyI,,
Hits,12032,189,The Supremes,You Can't Hurry Love,The Supremes A' Go-Go,167933,spotify:track:5bQduNI1lNfkNbDCKhBNX6,74,0.711,0.63,0.0813,0.659,disco,5bQduNI1lNfkNbDCKhBNX6,,
Hits,12032,218,No Doubt,Don't Speak,Tragic Kingdom,263000,spotify:track:5PsUB0ISfQxRLhF5DmI5Ks,0,0.752,0.508,0.142,0.554,alt-rock,5PsUB0ISfQxRLhF5DmI5Ks,,
Hits,12032,219,No Doubt,Just A Girl,Tragic Kingdom,208400,spotify:track:36bOT34EdRNrNhCWMwNJKu,1,0.937,0.635,0.134,0.78,alt-rock,36bOT34EdRNrNhCWMwNJKu,,
Hits,12032,220,No Doubt,It's My Life,It's My Life,226053,spotify:track:1OutzYv6YiN93lrT3pJsWR,1,0.75,0.606,0.321,0.771,alt-rock,1OutzYv6YiN93lrT3pJsWR,2003-01-01,False
Hits,12032,221,No Doubt,Spiderwebs,Tragic Kingdom,266733,spotify:track:020gYw7juUaNs2tLYMlfms,1,0.924,0.485,0.248,0.661,alt-rock,020gYw7juUaNs2tLYMlfms,,
Mothers Day ,12033,10,Avicii,Hey Brother,True,255093,spotify:track:3zKST4nk4QJE77oLjUZ0Ng,77,0.78,0.545,0.0828,0.458,edm,3zKST4nk4QJE77oLjUZ0Ng,,
Mothers Day ,12033,12,Audioslave,Be Yourself,Out of Exile,278973,spotify:track:7r9ZTgy31yObGZE6ZYDlQg,72,0.845,0.423,0.213,0.317,alt-rock,7r9ZTgy31yObGZE6ZYDlQg,,
Mothers Day ,12033,17,Alice In Chains,Don't Follow,Jar Of Flies,262133,spotify:track:7CI0VS6ETno5mgHi4PoCrY,57,0.37,0.314,0.122,0.28,grunge,7CI0VS6ETno5mgHi4PoCrY,,
Mothers Day ,12033,29,Pearl Jam,Just Breathe,Backspacer,215853,spotify:track:0iEEDY73hQFa6Ms5KWFQqM,69,0.348,0.473,0.0823,0.283,grunge,0iEEDY73hQFa6Ms5KWFQqM,,
Mothers Day ,12033,30,Avicii,The Days,The Days / Nights,278480,spotify:track:5Iy2Jj87Ha0C0IBlNE1I4y,0,0.724,0.59,0.142,0.526,dance,5Iy2Jj87Ha0C0IBlNE1I4y,,
Mothers Day ,12033,39,The Lumineers,Stubborn Love,The Lumineers,277333,spotify:track:15twB7zTglmu0Bg8gW4Mrm,68,0.544,0.596,0.262,0.262,folk,15twB7zTglmu0Bg8gW4Mrm,,
