track_id,track_name,artist_name,album_name,playlist_name,playlist_id,track_genre,popularity,energy,danceability,liveness,valence,duration_min,explicit
0EfsDEYaSjGYd66Pr881nq,Cry Baby,The Neighbourhood,Wiped Out!,ALEX,12025,alt-rock,74,0.656,0.581,0.101,0.338,3.92,0
7brQHA2CgQpcMBiOlfiXYb,Afraid,The Neighbourhood,I Love You.,ALEX,12025,alt-rock,77,0.701,0.464,0.335,0.356,4.19,1
4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,Little Voice,ALEX,12025,acoustic,73,0.786,0.583,0.188,0.573,4.31,0
2dEJE18eoskLm4bjSW6kmY,Put Your Records On,Corinne Bailey Rae,Corinne Bailey Rae,ALEX,12025,british,0,0.506,0.736,0.134,0.563,3.56,0
7HGTkn2aX7MNdKs7nV2xBt,Somebody Told Me,The Killers,Hot Fuss,ALEX,12025,alt-rock,0,0.981,0.508,0.0555,0.746,3.29,0
7oK9VyNzrYvRFo7nQEYkWN,Mr. Brightside,The Killers,Hot Fuss,ALEX,12025,alt-rock,2,0.931,0.344,0.0903,0.251,3.71,0
5mhUPDWQH3s544WCsa0r9w,Human,The Killers,Day & Age,ALEX,12025,alt-rock,75,0.8,0.557,0.0906,0.582,4.09,0
6MDijuuArPJv1vbp7K1x3f,Genghis Khan,Miike Snow,iii,ALEX,12025,swedish,62,0.847,0.688,0.598,0.453,3.54,0
1eyzqe2QqGZUmfcPZtrIyt,Midnight City,M83,"Hurry Up, We're Dreaming",ALEX,12025,french,76,0.729,0.507,0.0658,0.272,4.02,0
3PvzvltQZLIKk9YgoMP3Yq,The Mother We Share,CHVRCHES,The Bones Of What You Believe,ALEX,12025,synth-pop,51,0.722,0.462,0.127,0.327,3.17,0
7BjrIfovz8y9dTtazrh1iY,Ends of the Earth,Lord Huron,Lonesome Dreams,ALEX,12025,folk,69,0.584,0.555,0.254,0.41,4.74,0
5QldjuXcxplhjjUqLrzl6H,Kids,MGMT,Oracular Spectacular/Congratulations,ALEX,12025,alt-rock,78,0.931,0.451,0.361,0.172,5.05,0
3omXshBamrREltcf24gYDC,First,Cold War Kids,Hold My Home,ALEX,12025,blues,67,0.692,0.468,0.523,0.561,3.34,0
0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,ZAYN,Mind Of Mine (Deluxe Edition),ALEX,12025,dance,78,0.7,0.584,0.0939,0.438,3.38,1
4JuJZzGcswQszYiKJSnC6i,I'll Be Good,Jaymes Young,Feel Something,ALEX,12025,rock,0,0.277,0.393,0.0966,0.123,4.12,0
08bo51XXjxoJRv3O9tuUaj,The Woods,Hollow Coves,Wanderlust,ALEX,12025,folk,61,0.41,0.802,0.0941,0.224,4.03,0
5b9iBVhfYxDF4JJcHrNIx5,Gooey,Glass Animals,ZABA,ALEX,12025,indie-pop,71,0.369,0.487,0.0925,0.106,4.82,1
1kusepF3AacIEtUTYrw4GV,Paper Planes,M.I.A.,Kala,ALEX,12025,indie-pop,77,0.848,0.447,0.65,0.485,3.4,0
6ZYS6QQxTLsQ6IFXdVx1r4,Ophelia,The Lumineers,Cleopatra,ALEX,12025,folk,79,0.573,0.664,0.0857,0.566,2.67,0
2H6dHxAxGq5oQ9EiinNpXT,Spirits,The Strumbellas,Hope,ALEX,12025,folk,63,0.657,0.556,0.113,0.79,3.39,0
0aersVHlGGXcHeRvHtuaSt,Dancing On Glass,St. Lucia,Matter,ALEX,12025,synth-pop,55,0.945,0.564,0.359,0.399,4.11,0
2tznHmp70DxMyr2XhWLOW0,Cigarette Daydreams,Cage The Elephant,Melophobia,ALEX,12025,blues,79,0.676,0.636,0.0831,0.273,3.48,0
2Kgjd9G808FhUDRhS2gidG,Cecilia And The Satellite,Andrew McMahon in the Wilderness,Andrew McMahon In The Wilderness,ALEX,12025,piano,61,0.844,0.381,0.318,0.239,3.73,0
316r1KLN0bcmpr7TZcMCXT,The Sound,The 1975,"I like it when you sleep, for you are so beautiful yet so unaware of it",ALEX,12025,alt-rock,63,0.936,0.648,0.482,0.566,4.15,0
0GO8y8jQk1PkHzS31d699N,Tongue Tied,Grouplove,Never Trust A Happy Song,ALEX,12025,alt-rock,79,0.936,0.56,0.161,0.371,3.63,0
4djIFfof5TpbSGRZUpsTXq,Talk Too Much,COIN,How Will You Know If You Never Try,ALEX,12025,indie-pop,72,0.888,0.598,0.347,0.482,3.12,0
6LfJVV4oNiz7KeDrZUf8ty,Let's Do It Again,J Boog,J Boog - EP,Reggae ,12028,j-pop,64,0.696,0.631,0.0784,0.927,3.21,0
3UfCFlGruX0DRPCpD1V3pU,Work Song,Hozier,Hozier,feels,12029,singer-songwriter,63,0.388,0.432,0.112,0.256,3.83,0
2LBqCSwhJGcFQeTHMVGwy3,Die For You,The Weeknd,Starboy,feels,12029,pop,88,0.525,0.582,0.134,0.51,4.34,0
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,24K Magic,morning,12030,dance,83,0.56,0.853,0.0944,0.86,3.44,0
7kzKAuUzOITUauHAhoMoxA,Last Nite,The Strokes,Is This It,morning,12030,alt-rock,74,0.91,0.624,0.0789,0.767,3.23,0
7yMiX7n9SBvadzox8T5jzT,Clint Eastwood,Gorillaz,Gorillaz,morning,12030,alternative,3,0.694,0.663,0.0698,0.525,5.68,0
4QlzkaRHtU8gAdwqjWmO8n,Friday I'm In Love,The Cure,Wish,morning,12030,punk-rock,1,0.946,0.552,0.368,0.458,3.59,0
7rqyZM53JpYj86avtfmyeg,My Type,Saint Motel,My Type,morning,12030,alt-rock,70,0.896,0.595,0.0748,0.567,3.44,0
7a8GawTVgHZvBLQOh46he7,I Wanna Be Yours,Arctic Monkeys,AM,morning,12030,garage,92,0.417,0.464,0.0974,0.479,3.07,0
72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,Memories...Do Not Open,morning,12030,dance,74,0.658,0.653,0.0939,0.219,3.69,0
6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,Motion,morning,12030,electro,82,0.856,0.596,0.141,0.743,3.71,0
2i37Y95xkPhHtoYBywVBUm,"Steady, As She Goes",The Raconteurs,Broken Boy Soldiers,morning,12030,blues,70,0.578,0.525,0.108,0.537,3.59,0
4dyx5SzxPPaD8xQIid5Wjj,Young Folks,Peter Bjorn and John,Writer's Block,morning,12030,alt-rock,76,0.812,0.699,0.105,0.662,4.61,0
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,DAMN.,morning,12030,hip-hop,84,0.621,0.908,0.0958,0.421,2.95,1
2qhievF6KHSxylW7XBt1pz,Lilac Wine,Nina Simone,Wild Is The Wind,morning,12030,soul,0,0.143,0.393,0.0962,0.21,4.23,0
3RNyGLgSvmVRZ7xKUp8Wgd,In the Summertime,Mungo Jerry,In the Summertime,morning,12030,blues,27,0.449,0.754,0.162,0.973,3.53,0
4QlzkaRHtU8gAdwqjWmO8n,Friday I'm In Love,The Cure,Wish,ACL 2013,12031,punk-rock,1,0.946,0.552,0.368,0.458,3.59,0
4NnWuGQujzWUEg0uZokO5M,Just Like Heaven,The Cure,"Kiss Me, Kiss Me, Kiss Me",ACL 2013,12031,punk-rock,72,0.94,0.437,0.222,0.48,3.53,0
1cktZnxiONH0hR6Q3DKy8h,Drink In My Hand,Eric Church,Chief,ACL 2013,12031,country,0,0.913,0.626,0.293,0.946,3.19,0
7e8utCy2JlSB8dRHKi49xM,Fluorescent Adolescent,Arctic Monkeys,Favourite Worst Nightmare,ACL 2013,12031,garage,79,0.828,0.654,0.122,0.79,2.89,0
3DQVgcqaP3iSMbaKsd57l5,I Bet You Look Good On The Dancefloor,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",ACL 2013,12031,garage,75,0.948,0.535,0.376,0.778,2.89,0
2fyIS6GXMgUcSv4oejx63f,Mardy Bum,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",ACL 2013,12031,garage,74,0.599,0.634,0.197,0.312,2.92,0
2zzLRQ78kKfPTx8FJQCdC2,When The Sun Goes Down,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",ACL 2013,12031,garage,76,0.875,0.348,0.117,0.407,3.37,0
6ooluO7DiEhI1zmK94nRCM,Take Me Out,Franz Ferdinand,Franz Ferdinand,ACL 2013,12031,alt-rock,79,0.663,0.277,0.136,0.527,3.95,0
0GO8y8jQk1PkHzS31d699N,Tongue Tied,Grouplove,Never Trust A Happy Song,ACL 2013,12031,alt-rock,79,0.936,0.56,0.161,0.371,3.63,0
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Alicia Keys,The Diary Of Alicia Keys,Hits,12032,soul,80,0.444,0.609,0.104,0.166,3.81,0
1QV6tiMFM6fSOKOGLMHYYg,Poker Face,Lady Gaga,The Fame,Hits,12032,dance,3,0.818,0.851,0.0945,0.808,3.95,0
7F25roCtYi55JouckaayPC,Judas,Lady Gaga,Born This Way,Hits,12032,dance,10,0.937,0.661,0.355,0.535,4.15,0
53jnnqFSRGMDB9ADrNriCA,Bloody Mary,Lady Gaga,Born This Way,Hits,12032,dance,11,0.638,0.584,0.101,0.456,4.08,0
5P5cGNzqh6A353N3ShDK6Y,Bad Romance,Lady Gaga,The Fame Monster,Hits,12032,dance,0,0.921,0.695,0.0842,0.714,4.91,0
6pvdo2tv6KAcbOeEofiWBP,Dance In The Dark,Lady Gaga,The Fame Monster,Hits,12032,dance,0,0.751,0.639,0.163,0.14,4.82,0
2gxHiPW79a1zO5sWOtza3g,Teeth,Lady Gaga,The Fame Monster,Hits,12032,dance,3,0.833,0.713,0.0868,0.552,3.68,0
02XnQdf7sipaKBBHixz3Zp,Paparazzi,Lady Gaga,The Fame,Hits,12032,dance,4,0.734,0.761,0.086,0.375,3.47,0
6ic8OlLUNEATToEFU3xmaH,Gimme More,Britney Spears,Blackout,Hits,12032,dance,79,0.844,0.788,0.0723,0.382,4.19,1
4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,Cyndi Lauper,She's So Unusual,Hits,12032,disco,79,0.799,0.71,0.349,0.725,3.97,0
6gJdDnF2TzfA1WPMXuCa3x,Proud Mary,Tina Turner,What's Love Got To Do With It,Hits,12032,disco,67,0.499,0.397,0.111,0.367,5.46,0
6FcQD1qOpqV8NdhY45sKyI,What's Love Got to Do with It,Tina Turner,Simply The Best,Hits,12032,disco,0,0.482,0.855,0.151,0.795,3.78,0
5bQduNI1lNfkNbDCKhBNX6,You Can't Hurry Love,The Supremes,The Supremes A' Go-Go,Hits,12032,disco,74,0.711,0.63,0.0813,0.659,2.8,0
5PsUB0ISfQxRLhF5DmI5Ks,Don't Speak,No Doubt,Tragic Kingdom,Hits,12032,alt-rock,0,0.752,0.508,0.142,0.554,4.38,0
36bOT34EdRNrNhCWMwNJKu,Just A Girl,No Doubt,Tragic Kingdom,Hits,12032,alt-rock,1,0.937,0.635,0.134,0.78,3.47,0
1OutzYv6YiN93lrT3pJsWR,It's My Life,No Doubt,It's My Life,Hits,12032,alt-rock,1,0.75,0.606,0.321,0.771,3.77,0
020gYw7juUaNs2tLYMlfms,Spiderwebs,No Doubt,Tragic Kingdom,Hits,12032,alt-rock,1,0.924,0.485,0.248,0.661,4.45,0
3zKST4nk4QJE77oLjUZ0Ng,Hey Brother,Avicii,True,Mothers Day ,12033,edm,77,0.78,0.545,0.0828,0.458,4.25,0
7r9ZTgy31yObGZE6ZYDlQg,Be Yourself,Audioslave,Out of Exile,Mothers Day ,12033,alt-rock,72,0.845,0.423,0.213,0.317,4.65,0
7CI0VS6ETno5mgHi4PoCrY,Don't Follow,Alice In Chains,Jar Of Flies,Mothers Day ,12033,grunge,57,0.37,0.314,0.122,0.28,4.37,0
0iEEDY73hQFa6Ms5KWFQqM,Just Breathe,Pearl Jam,Backspacer,Mothers Day ,12033,grunge,69,0.348,0.473,0.0823,0.283,3.6,0
5Iy2Jj87Ha0C0IBlNE1I4y,The Days,Avicii,The Days / Nights,Mothers Day ,12033,dance,0,0.724,0.59,0.142,0.526,4.64,0
15twB7zTglmu0Bg8gW4Mrm,Stubborn Love,The Lumineers,The Lumineers,Mothers Day ,12033,folk,68,0.544,0.596,0.262,0.262,4.62,0
5OQsiBsky2k2kDKy2bX2eT,Learn to Fly,Foo Fighters,There Is Nothing Left To Lose,Mothers Day ,12033,alt-rock,77,0.919,0.465,0.262,0.537,3.92,0
5ZOUxrcH0VVDgTshD5QJri,Valerie,Steve Winwood,Talking Back To The Night,Mothers Day ,12033,country,0,0.766,0.679,0.111,0.679,4.11,0
4nXkbcTj3nyww1cHkw5RAP,Long Train Runnin',The Doobie Brothers,The Captain And Me,Mothers Day ,12033,blues,72,0.912,0.575,0.0562,0.843,3.45,0
1UqhkbzB1kuFwt2iy4h29Q,Cough Syrup,Young the Giant,Young the Giant,Mothers Day ,12033,alt-rock,0,0.721,0.533,0.115,0.225,4.16,0
7bJwvubZZaoGE1AGEfu8Fi,One Last Time,Ariana Grande,My Everything,Spring 2015,12034,dance,83,0.593,0.628,0.096,0.104,3.29,0
3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,Delirium,Spring 2015,12034,dance,79,0.606,0.262,0.125,0.275,4.21,0
3VCmztoNt9AMNFnh70na3d,Not On Drugs,Tove Lo,Queen Of The Clouds,Spring 2015,12034,synth-pop,47,0.635,0.7,0.135,0.594,3.04,1
4flXUmmCKe1GAAvIoptHq7,Bumpy Ride,Mohombi,MoveMeant,Spring 2015,12034,dance,72,0.842,0.706,0.134,0.818,3.75,0
7ye65LYY08VtgesVKcuHUo,Tempted To Touch,Rupee,STRICTLY THE BEST VOL. 31,Spring 2015,12034,dancehall,52,0.847,0.835,0.0771,0.926,3.46,0
27L8sESb3KR79asDUBu8nW,Stacy's Mom,Fountains Of Wayne,Welcome Interstate Managers,throwin it back ,12035,alt-rock,76,0.75,0.774,0.0808,0.927,3.3,0
4E5P1XyAFtrjpiIxkydly4,Replay,Iyaz,Replay,throwin it back ,12035,dance,76,0.751,0.706,0.168,0.195,3.04,0
0k2GOhqsrxDTAbFFSdNJjT,Temperature,Sean Paul,The Trinity,throwin it back ,12035,dance,79,0.6,0.951,0.0712,0.822,3.64,0
6eDApnV9Jdb1nYahOlbbUh,One Time,Justin Bieber,My World,throwin it back ,12035,pop,3,0.856,0.69,0.0761,0.74,3.6,0
48UPSzbZjgc449aqz8bxox,Californication,Red Hot Chili Peppers,Californication,throwin it back ,12035,alt-rock,2,0.765,0.592,0.127,0.327,5.5,0
42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,Third Eye Blind,Third Eye Blind,throwin it back ,12035,grunge,75,0.864,0.64,0.123,0.701,4.47,0
3354J49VpkbZJho7Ztdzpw,Jumper - 1998 Edit,Third Eye Blind,Third Eye Blind,throwin it back ,12035,grunge,67,0.543,0.599,0.291,0.624,4.55,0
5U2m76qAMdr3gXI0g6ptlG,Come & Get It,Selena Gomez,Stars Dance,throwin it back ,12035,dance,0,0.783,0.552,0.0954,0.575,3.87,0
3SqOC9IRDYGSq9cH6K2GQI,The Anthem,Good Charlotte,Good Charlotte/The Young And The Hopeless,throwin it back ,12035,metal,74,0.939,0.494,0.139,0.893,2.92,0
2tbdjsdJ9xtyunKnZBkGxF,Father And Son,Yusuf / Cat Stevens,Tea For The Tillerman,Michaela,12036,british,74,0.326,0.495,0.0996,0.371,3.68,0
2d8JP84HNLKhmd6IYOoupQ,Trap Queen,Fetty Wap,Fetty Wap,Michaela,12036,j-dance,74,0.873,0.746,0.354,0.817,3.7,0
3rXCnvL6xP83VsYUg4rm7e,Whistle For The Choir,The Fratellis,Costello Music,Michaela,12036,garage,50,0.696,0.595,0.12,0.725,3.6,0
15WRWc3qqlyAzTne9q5tQK,Cornfield Chase,Hans Zimmer,Interstellar: Original Motion Picture Soundtrack (Deluxe Digital Version),STUDY,12037,german,74,0.226,0.18,0.0998,0.048,2.12,0
6iLzFJhs4ATwJn7P1utZIJ,Light of the Seven,Ramin Djawadi,Game of Thrones (Music from the HBO® Series - Season 6),STUDY,12037,german,61,0.102,0.273,0.268,0.0583,9.82,0
3weNRklVDqb4Rr5MhKBR3D,Nuvole Bianche,Ludovico Einaudi,Una Mattina,STUDY,12037,ambient,73,0.0582,0.191,0.0941,0.0454,5.96,0
2AFFaiIlripSpcTYZXNL7f,Statues,Alexandre Desplat,Harry Potter - The Deathly Hallows Part II,STUDY,12037,french,55,0.241,0.321,0.105,0.0795,2.38,0
3CI3uK4pduq7bx1jJ6En6C,Ab Ovo,Joep Beving,Prehension,STUDY,12037,ambient,54,0.0429,0.393,0.0821,0.0394,4.8,0
0kbLBB45YGGWNu3AUL6FIL,The Theory of Everything,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),STUDY,12037,ambient,64,0.118,0.421,0.115,0.175,1.14,0
3YYKrn3iGOAel605Znt3ai,"Comptine d'un autre été, l'après-midi",Yann Tiersen,Amelie from Montmartre,STUDY,12037,ambient,73,0.192,0.483,0.106,0.0542,2.35,0
6YjNHauEMtw8cWsOnoBUf3,Forces of Attraction,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),STUDY,12037,ambient,60,0.126,0.511,0.102,0.403,2.05,0
5I6Fw45e8wOsNldU1kYPr4,Sleeping Lotus,Joep Beving,Solipsism,STUDY,12037,ambient,61,0.0268,0.312,0.107,0.188,2.53,0
7hyAAjHZaDWSPDzlUYNUIa,Threnody,Goldmund,The Malady Of Elegance,STUDY,12037,ambient,57,0.00572,0.217,0.109,0.174,4.69,0
6QewNVIDKdSl8Y3ycuHIei,Even Flow,Pearl Jam,Ten,90's,12038,alt-rock,76,0.944,0.394,0.298,0.265,4.88,1
3YuqJ1TVQoh88GAGdoSK59,No Ordinary Love,Sade,The Best Of Sade,90's,12038,british,67,0.364,0.629,0.0941,0.701,7.34,0
4t0UsYzmmmZRMTWn77jiGF,Show Me Love,Robin S,Show Me Love,90's,12038,disco,69,0.833,0.811,0.0769,0.567,4.2,0
3pfXxHoydFRfD7IBGJTQAN,Pony,Ginuwine,R&B: From Doo-Wop To Hip-Hop,90's,12038,soul,73,0.605,0.749,0.115,0.966,4.2,0
3ii5VBrIXJXKEVkjx1IAdP,Get It On Tonite,Montell Jordan,Get It On...Tonite,90's,12038,j-dance,60,0.491,0.813,0.0817,0.868,4.6,0
2LBqCSwhJGcFQeTHMVGwy3,Die For You,The Weeknd,Starboy,XO,12039,pop,88,0.525,0.582,0.134,0.51,4.34,0
25khomWgBVamSdKw7hzm3l,The Hills,The Weeknd,Beauty Behind The Madness,XO,12039,pop,3,0.551,0.565,0.139,0.125,4.04,0
4tc5UgZiIdz8LAISqEk1hP,Ritual Union,Little Dragon,Ritual Union,EVERYDAY,12040,trip-hop,59,0.738,0.7,0.22,0.796,3.52,0
55LhCEkBGFj95SyhuhlSE6,"Lights Out, Words Gone",Bombay Bicycle Club,A Different Kind Of Fix,EVERYDAY,12040,british,57,0.76,0.649,0.107,0.654,5.02,0
5VarZFY00sO54HErJ3TPCI,So Good At Being in Trouble,Unknown Mortal Orchestra,II,EVERYDAY,12040,chill,67,0.435,0.829,0.119,0.594,3.84,0
6Jb4oub0oD3jJls69ArCVz,Multi-Love,Unknown Mortal Orchestra,Multi-Love,EVERYDAY,12040,psych-rock,60,0.506,0.784,0.139,0.544,4.18,0
4XYxBgTd33PjJeiXnwVLwL,Amor Fati,Washed Out,Within and Without,EVERYDAY,12040,synth-pop,42,0.857,0.508,0.0738,0.531,4.43,0
6eT2fNwiVD04D3R4uP5qOv,Only A Fool Would Say That,Steely Dan,Can't Buy A Thrill,EVERYDAY,12040,psych-rock,63,0.531,0.803,0.197,0.965,2.96,0
3EEzQDCP8jRl2pEt9eDKMO,I Follow You,Melody's Echo Chamber,Melody's Echo Chamber,EVERYDAY,12040,french,49,0.78,0.41,0.233,0.727,3.59,0
5nkYHBWXu7KCgcdwP6jcB1,What I Got,Sublime,Sublime,Chill,12043,punk,1,0.693,0.804,0.314,0.654,2.85,0
3g2gQMeeQAEPztiQKMlGSl,El Scorcho,Weezer,Pinkerton,Chill,12043,power-pop,56,0.707,0.479,0.0932,0.661,4.06,0
5UWwZ5lm5PKu6eKsHAGxOk,Everlong,Foo Fighters,The Colour And The Shape,Chill,12043,alt-rock,84,0.881,0.413,0.0805,0.364,4.18,0
4PtZE0h5oyPhCtPjg3NeYQ,No Excuses,Alice In Chains,Jar Of Flies,Chill,12043,grunge,64,0.838,0.527,0.07,0.721,4.26,0
6HnZsLUDrG3HTSbh8sq2u3,I Stay Away,Alice In Chains,Jar Of Flies,Chill,12043,grunge,62,0.781,0.174,0.0822,0.276,4.24,0
7r9ZTgy31yObGZE6ZYDlQg,Be Yourself,Audioslave,Out of Exile,Chill,12043,alt-rock,72,0.845,0.423,0.213,0.317,4.65,0
0o995gJCGebaza0LWybToU,Doesn't Remind Me,Audioslave,Out of Exile,Chill,12043,grunge,64,0.768,0.457,0.103,0.232,4.25,0
6HksxcBzMVdT17aq1Q79Xe,My Friends,Red Hot Chili Peppers,One Hot Minute,Chill,12043,rock,5,0.71,0.303,0.131,0.327,4.14,0
1XxCiPw07rd1ytYnE7SoJI,Road Trippin',Red Hot Chili Peppers,Californication,Chill,12043,metal,66,0.474,0.378,0.117,0.38,3.42,0
48UPSzbZjgc449aqz8bxox,Californication,Red Hot Chili Peppers,Californication,Chill,12043,alt-rock,2,0.765,0.592,0.127,0.327,5.5,0
64BbK9SFKH2jk86U3dGj2P,Otherside,Red Hot Chili Peppers,Californication,Chill,12043,alt-rock,80,0.795,0.458,0.0756,0.513,4.26,0
1G391cbiT3v3Cywg8T7DM1,Scar Tissue,Red Hot Chili Peppers,Californication,Chill,12043,alt-rock,79,0.717,0.595,0.108,0.547,3.6,0
3x3zdepy3au5Uo81WIA9MG,The Will To Death,John Frusciante,The Will To Death,Chill,12043,acoustic,51,0.113,0.498,0.108,0.296,3.81,0
6Dm2KfuPBa3eXOgHaT88r4,The Past Recedes,John Frusciante,Curtains,Chill,12043,acoustic,51,0.334,0.381,0.411,0.171,3.89,0
0QnONzv3TvHAWk294h6DaQ,Last Kiss,Pearl Jam,Last Kiss,Chill,12043,alt-rock,71,0.692,0.622,0.193,0.774,3.26,0
3bE5slaVEfaDreqARl6k4M,Yellow Ledbetter,Pearl Jam,Jeremy,Chill,12043,grunge,70,0.354,0.504,0.157,0.292,5.06,0
5Xak5fmy089t0FYmh3VJiY,Black,Pearl Jam,Ten,Chill,12043,alt-rock,74,0.684,0.36,0.34,0.2,5.71,0
2xt2piJx6jlFkjS77YiqpL,Like a Stone,Audioslave,Audioslave,Chill,12043,alt-rock,78,0.568,0.614,0.0997,0.516,4.9,0
22N2t0FKbzllN3cyKcLcJs,Shelf In The Room,Days Of The New,Days Of The New,Chill,12043,grunge,28,0.613,0.622,0.204,0.316,4.73,0
73fzhVcs7n1wZz84eoE2vs,Drive,Incubus,Make Yourself - Tour Edition,Chill,12043,alt-rock,75,0.792,0.645,0.119,0.666,3.88,0
6gYhwQ4mKirCbLFE1eYKhu,Hard Sun,Eddie Vedder,Into The Wild,Chill,12043,acoustic,65,0.827,0.438,0.319,0.645,5.37,0
1gqsdl891sEVlHjaV1bTR6,Society,Eddie Vedder,Into The Wild,Chill,12043,acoustic,68,0.327,0.561,0.111,0.298,3.94,0
1vY9snyzHUPBuFrjrL8o7n,Rise,Eddie Vedder,Into The Wild,Chill,12043,acoustic,60,0.58,0.401,0.134,0.526,2.61,0
1MjYRdSn2VAafXaq109yhM,No Ceiling,Eddie Vedder,Into The Wild,Chill,12043,acoustic,58,0.652,0.724,0.101,0.75,1.57,0
0W7AbEauB7cP4pidLclApe,Hunger Strike,Temple Of The Dog,Temple Of The Dog,Chill,12043,grunge,69,0.567,0.373,0.0916,0.298,4.1,0
2mPMFJvQ0v27gVqe5b6nDn,Hash Pipe,Weezer,Weezer (Green Album),Chill,12043,power-pop,69,0.882,0.578,0.284,0.623,3.11,0
6FxbwB6o1MKOy0dHvxNr2W,Undone - The Sweater Song,Weezer,Weezer,Chill,12043,power-pop,72,0.618,0.457,0.0679,0.579,5.08,0
2MLHyLy5z5l5YRp7momlgw,Island In The Sun,Weezer,Weezer (Green Album),Chill,12043,alt-rock,1,0.794,0.654,0.165,0.678,3.34,0
6L89mwZXSOwYl76YXfX13s,Basket Case,Green Day,Dookie,Chill,12043,punk,2,0.943,0.441,0.091,0.781,3.03,0
5yA7AoyGWSUoxALn0RxCfb,Die Born,Days Of The New,Days Of The New (Red Album),Chill,12043,grunge,33,0.71,0.515,0.0924,0.495,3.94,0
269OfNY9Je1QWaDnu31KKp,Wild World,Yusuf / Cat Stevens,Tea for the Tillerman,Chill,12043,british,77,0.542,0.48,0.113,0.567,3.34,0
1T1C9VVQ1lb60WxWZx7KoG,I Won't Let Go,Rascal Flatts,Nothing Like This,Country,12044,country,52,0.406,0.557,0.113,0.222,3.8,0
4YjjNHtEsTX6Af4mCTupT5,Bless The Broken Road,Rascal Flatts,Feels Like Today,Country,12044,country,36,0.448,0.588,0.156,0.362,3.78,0
03fT3OHB9KyMtGMt2zwqCT,Play It Again,Luke Bryan,Crash My Party,Country,12044,country,75,0.886,0.506,0.0734,0.595,3.78,0
5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,Thomas Rhett,Tangled Up,Country,12044,country,1,0.389,0.59,0.117,0.389,3.79,0
3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,Chris Stapleton,Traveller,Country,12044,country,81,0.37,0.392,0.0821,0.512,4.89,0
6RUpJeXT6U4SPEafnr9Wr7,Where The Hood At,DMX,Grand Champ,Driving Music,12045,hardcore,71,0.948,0.537,0.356,0.792,4.77,1
32SFvZODywPBVDYSYtqxCj,Ruff Ryders' Anthem,DMX,Greatest Hits With A Twist - Deluxe Edition,Driving Music,12045,hardcore,70,0.577,0.88,0.201,0.74,3.85,1
6OD6dV7gdEyaeN639SAyuU,Where The Hood At,DMX,Grand Champ,Driving Music,12045,hardcore,71,0.948,0.537,0.356,0.792,3.65,1
67mtN6BlsJR0LVyzvNZnGt,Tonight's Da Night,Redman,Whut? The Album,Driving Music,12045,hardcore,63,0.687,0.697,0.403,0.866,3.37,0
2OsGdZYDdTK4pxDMsK0Blv,Ms. Fat Booty,Mos Def,Black On Both Sides,Driving Music,12045,hardcore,71,0.589,0.782,0.164,0.869,3.73,0
4P2q1rzZ0XVb2vs3KSUXNF,Simon Says,Pharoahe Monch,Straight Outta Old Skool,Driving Music,12045,alternative,64,0.916,0.664,0.164,0.559,2.89,0
3ssX20QT5c3nA9wk78V1LQ,Ambitionz Az A Ridah,2Pac,All Eyez On Me,Driving Music,12045,funk,79,0.91,0.801,0.0737,0.805,4.64,0
7nk7oS0G6qG3ofHUAKbg9F,Da Joint,EPMD,Back In Business,Driving Music,12045,hardcore,61,0.466,0.734,0.106,0.788,3.47,0
0UeYCHOETPfai02uskjJ3x,Shooting Stars,Bag Raiders,Bag Raiders,BEST SONGS EVER,12046,disco,67,0.72,0.636,0.0868,0.425,3.93,0
6W0h3ULsrzmD6C8B4cG57A,PONPONPON,Kyary Pamyu Pamyu,??????,BEST SONGS EVER,12046,j-idol,55,0.988,0.634,0.495,0.91,4.05,0
1mr3616BzLdhXfJmLmRsO8,Fireflies,Owl City,Ocean Eyes,BEST SONGS EVER,12046,indie-pop,79,0.662,0.512,0.118,0.472,3.81,0
5IJbTPhcj0IjdzUaYqwe2I,Stfu,Pink Guy,Pink Season,BEST SONGS EVER,12046,comedy,56,0.524,0.827,0.198,0.356,3.74,0
